caseid,weight,votereg,Q2,Q3a,Q3b,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q10,Q12,Q18_1,Q18_2,Q18_3,Q18_6,Q21,Q22,tsmart_voter_score,tsmart_pid,tsmart_G2016_vote_type,tsmart_P2016_vote_type,tsmart_P2014_vote_type,tsmart_G2014_vote_type,tsmart_G2012_vote_type,tsmart_P2012_vote_type,tsmart_PP2012_vote_type,tsmart_match_status,tsmart_G2018,tsmart_G2018_vote_type,tsmart_P2018,tsmart_P2018_party,tsmart_P2018_vote_type,birthyr,gender,race,educ,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputstate,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1040553991,1.95487065000025,1,9,9,1,4,2,6,5,6,6,6,6,5,2,6,6,2,5,6,2,6,4,4,13,4,10,2,8,7,998,5,998,998,998,3,9,998,1,998,998,4,998,6,2,5,4,1,3,1,1,3,3,1,1,1,1,1,3,5,98,98,5,5,98,98,1,1,5, , , ,1963,1,2,6,2,1,3,1,1,1,45,3,7,5,2,2,2,1,11/27/2019 05:44:17,11/27/2019 05:58:55
1040037581,1.26195146403013,1,9,9,1,2,8,2,1,2,2,2,1,1,1,2,2,2,6,8,1,2,1,4,15,3,7,998,998,998,5,998,2,8,10,9,998,1,6,998,4,3,998,998,4,3,2,5,1,1,2,2,1,1,2,1,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1985,2,2,2,5,4,1,1,1,1,45,1,1,1,2,1,1,3,11/26/2019 14:23:29,11/27/2019 07:54:06
1040619201,0.766652406787029,1,9,9,1,2,1,1,2,6,2,4,6,4,2,4,6,2,6,2,1,4,2,4,2,4,6,1,5,8,998,3,998,998,998,7,998,998,4,998,10,2,998,9,1,3,5,4,2,3,1,1,3,3,1,5,1,8,8,98,98,98,98,98,98,98,2, , , , , ,1942,2,6,6,3,8,7,1,1,1,45,1,1,10,6,2,4,7,11/27/2019 12:44:33,11/27/2019 13:02:57
1040320653,2.64761193018793,1,9,9,1,2,1,2,1,2,2,2,2,2,1,2,2,1,5,2,1,2,2,4,2,4,998,1,6,4,998,998,10,998,5,9,998,998,2,998,3,7,8,998,1,5,3,2,4,1,1,2,3,1,1,1,2,1,3,5,5,5,5,5,98,98,1, , , , , ,1951,1,2,6,1,1,11,1,1,1,45,3,2,1,1,1,1,1,11/27/2019 13:03:57,11/27/2019 13:11:39
1040544241,1.35069873427969,1,9,9,1,6,2,3,2,5,1,3,5,5,2,2,6,2,6,2,3,6,4,4,6,2,998,2,6,998,998,1,998,998,998,998,5,998,3,998,998,4,998,998,2,1,5,3,4,2,1,3,3,3,2,5,2,3,3,98,98,98,98,98,98,98,1,1,5,1,1,5,1961,1,1,2,5,6,1,1,1,7,45,2,1,11,6,2,4,6,11/27/2019 15:30:53,11/27/2019 15:39:37
1039850277,2.0822481647959,1,9,9,1,6,1,5,5,5,2,5,5,2,3,5,2,3,5,2,3,6,2,4,2,5,998,1,7,998,998,5,998,998,6,998,998,2,9,998,3,8,998,4,1,2,4,5,3,3,1,3,3,3,2,2,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1983,2,1,5,1,2,9,1,1,1,45,1,2,1,4,2,1,1,11/27/2019 15:59:59,11/27/2019 16:06:37
1040826493,0.908058098325065,1,9,9,1,2,1,5,1,3,1,5,5,4,2,2,5,2,6,1,2,5,5,4,2,4,9,1,10,5,998,3,998,998,998,7,6,998,8,998,2,4,998,998,1,3,4,5,2,3,1,3,3,3,1,2,1,2,3,5,98,98,5,5,98,98,1,1,5,1,1,5,1948,1,1,3,1,2,97,3,3,1,45,2,1,2,5,2,3,6,11/27/2019 18:13:28,11/27/2019 18:33:41
1039685657,0.46777679760505,1,9,9,1,6,2,5,1,6,1,2,6,3,2,2,6,2,6,2,2,4,2,4,6,4,998,998,998,2,998,1,998,998,998,998,4,998,998,998,998,998,998,3,2,1,3,4,5,4,3,3,3,3,1,1,1,1,3,5,98,98,98,7,98,98,1,1,5,1,1,5,1954,2,1,6,3,5,9,1,2,1,45,2,1,2,4,2,3,3,11/26/2019 03:09:06,11/27/2019 20:21:52
1040950707,7.07333363634687,1,9,9,1,5,2,4,2,5,5,6,5,5,5,6,5,2,6,2,4,5,4,3,2,2,8,1,998,998,9,998,998,998,6,5,998,998,4,7,2,10,3,998,2,5,4,1,3,1,1,3,3,8,2,2,2,2,3,5,98,98,5,5,98,98,1,1,5, , , ,1974,1,2,2,3,1,4,1,1,1,45,3,2,1,3,1,4,2,11/27/2019 22:31:51,11/27/2019 22:46:51
1040950461,7.07333363634687,1,9,9,1,6,2,5,4,6,5,5,6,6,5,5,5,2,5,1,5,6,6,3,15,2,998,2,7,8,998,10,998,998,998,4,998,6,3,998,1,5,998,9,1,5,3,2,4,3,1,3,3,3,2,3,3,2,3,5,5,98,5,5,98,98,1,1,5,1,1,5,1955,1,2,1,1,5,4,1,2,1,45,3,2,1,1,1,1,1,11/27/2019 22:49:03,11/27/2019 22:56:35
1040766275,0.610211628473689,1,9,9,1,6,5,6,6,6,6,6,5,6,6,6,6,5,6,5,5,6,6,1,19,5,3,4,2,6,998,998,998,9,998,998,8,998,998,5,1,7,998,10,4,2,3,5,1,3,3,2,1,2,1,5,3,2,3,5,98,98,98,5,5,5,1,1,5,1,2,5,1971,1,1,3,1,6,10,5,4,4,45,5,4,1,1,1,1,1,11/27/2019 23:00:56,11/27/2019 23:05:55
1040950413,0.285229389993979,1,9,9,1,5,1,4,5,5,5,5,4,5,4,5,5,4,4,2,2,5,5,4,2,3,998,1,998,998,998,5,4,998,998,998,998,998,998,998,3,2,998,6,1,3,998,4,2,3,1,3,3,3,3,5,3,1,3,5,5,5,5,5,98,98,1,1,5, , , ,1946,2,2,3,5,5,3,1,1,1,45,6,1,2,4,2,1,1,11/27/2019 23:20:39,11/27/2019 23:35:30
1040950823,0.285229389993979,1,9,9,1,5,1,1,5,5,2,5,5,3,2,5,5,2,6,5,2,3,5,4,2,4,998,1,2,998,998,3,998,998,998,7,4,998,6,998,998,5,998,998,1,3,5,2,4,2,1,3,3,3,1,2,2,1,3,5,98,98,5,11,98,98,1,1,5,1,1,5,1948,2,2,3,1,5,6,1,1,1,45,3,1,1,4,2,1,2,11/27/2019 23:36:08,11/27/2019 23:46:06
1040950557,2.75492156594401,1,9,9,1,4,1,5,2,4,2,4,4,4,1,4,4,2,4,2,3,4,5,4,2,3,998,2,998,1,998,4,998,998,998,3,998,998,5,998,7,6,998,998,3,4,1,2,5,2,1,3,3,3,1,2,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1990,2,2,2,5,4,6,1,2,7,45,2,2,3,6,1,2,2,11/28/2019 00:28:16,11/28/2019 00:54:39
1040950541,1.02580415869215,1,9,9,1,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,5,4,13,4,1,998,5,6,9,998,998,10,4,998,7,3,998,998,8,998,2,998,998,998,2,1,998,1,1,8,3,3,3,1,2,3,3,5,98,98,98,5,98,98,1,1,5, , , ,1981,2,2,3,1,7,1,1,1,1,45,2,2,1,4,1,2,7,11/28/2019 00:50:24,11/28/2019 00:56:50
1040950375,1.10634975335205,1,9,9,1,6,1,5,2,5,2,2,6,4,2,2,5,2,6,2,1,2,2,4,2,4,998,1,998,7,998,8,9,998,998,6,998,998,3,998,4,2,10,5,1,5,4,3,2,4,1,3,3,3,1,4,3,3,3,5,98,98,5,98,98,98,1,1,5, , , ,1953,2,2,2,4,5,3,1,1,1,45,3,1,1,5,1,1,1,11/28/2019 00:52:18,11/28/2019 01:03:58
1040950561,1.12560858059916,1,9,9,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,4,2,4,9,1,998,998,10,2,4,8,998,998,7,998,5,998,3,6,998,998,1,2,5,4,3,4,1,3,3,3,1,2,2,1,3,5,98,98,5,5,5,98,1,1,5,1,1,5,1950,1,2,4,1,5,97,3,3,1,45,3,1,1,1,1,1,1,11/28/2019 01:04:05,11/28/2019 01:11:32
1041018233,3.01907790084331,1,9,9,1,5,2,5,3,6,1,5,6,5,3,5,2,4,6,3,4,3,5,4,6,4,998,2,998,998,998,1,998,998,998,998,998,998,998,998,998,998,998,998,2,1,3,5,4,1,1,3,3,3,1,2,1,2,3,5,98,98,11,9,98,98,1, , ,1,2,5,1982,1,1,5,1,1,12,3,3,3,45,3,1,10,5,2,4,7,11/28/2019 01:09:54,11/28/2019 01:20:15
1041018389,0.784510532633468,1,9,9,1,6,3,4,2,5,1,2,6,3,2,5,6,4,6,2,2,6,5,4,6,3,998,7,998,3,998,1,998,998,998,2,5,998,8,998,6,4,998,998,4,1,2,5,3,3,2,3,1,2,1,1,1,2,3,5,98,98,8,8,8,98,1,1,5,1,1,5,1954,2,1,5,1,5,97,1,1,1,45,3,1,9,6,2,4,7,11/28/2019 01:09:31,11/28/2019 01:20:30
1041018469,0.46777679760505,1,9,9,1,5,1,2,2,5,1,2,5,4,3,2,5,3,6,2,3,5,2,4,6,4,998,3,2,4,998,1,998,998,998,998,6,998,998,998,5,998,998,998,2,1,5,4,3,1,1,3,3,3,1,2,1,1,3,5,5,98,5,5,98,98,1,1,5, , , ,1948,2,1,6,1,5,11,1,1,1,45,3,1,1,3,2,1,1,11/28/2019 01:13:24,11/28/2019 01:20:51
1041018409,1.01275227642086,1,9,9,1,2,1,2,2,6,1,2,6,3,2,2,6,1,6,2,1,6,2,4,2,4,998,1,5,10,998,2,9,998,998,6,998,998,3,998,8,4,998,7,1,2,5,3,4,2,1,3,8,4,1,2,1,1,3,5,98,98,5,5,98,5,1,1,5,1,1,5,1951,1,1,5,3,5,12,3,3,1,45,2,1,1,2,2,1,2,11/28/2019 01:09:38,11/28/2019 01:20:55
1041018189,0.63879738075971,1,9,9,1,5,3,3,2,5,2,5,5,3,2,2,3,1,6,2,1,3,3,4,16,3,998,998,998,5,998,4,998,998,998,3,8,998,2,998,7,1,998,6,5,4,3,2,1,1,2,1,3,3,1,1,1,1,3,5,98,98,5,5,98,98,1,1,5,1,1,5,1965,2,1,5,1,1,10,1,1,1,45,2,1,1,2,2,2,3,11/28/2019 01:13:14,11/28/2019 01:23:07
1041018491,0.931734612382037,1,9,9,1,4,1,2,5,6,3,2,6,4,2,2,5,2,6,2,2,5,5,4,2,3,998,1,7,9,998,8,10,998,998,6,3,998,5,998,4,2,998,998,1,5,4,3,2,2,1,8,8,3,1,2,2,1,3,5,98,11,11,11,98,98,1,1,5,1,1,5,1932,1,1,6,4,5,6,1,1,1,45,2,1,1,1,1,1,1,11/28/2019 01:10:25,11/28/2019 01:24:12
1041018329,0.0644423792275618,1,9,9,1,4,1,4,3,4,2,4,4,4,2,4,4,4,4,4,2,4,3,4,2,4,998,1,3,5,998,2,998,998,998,4,998,998,998,998,998,998,998,998,1,2,3,5,4,1,1,3,3,3,1,5,3,1,3,5,98,5,5,5,5,5,1,1,5,1,2,5,1979,1,1,6,1,1,10,3,4,1,45,3,1,1,2,2,3,6,11/28/2019 01:17:53,11/28/2019 01:25:27
1041018195,0.766652406787029,1,9,9,1,6,2,6,1,6,1,6,2,6,1,6,6,1,6,6,1,6,2,4,16,2,998,998,8,5,998,2,6,998,998,4,10,998,7,998,998,1,9,3,5,4,3,2,1,1,2,3,3,3,1,2,3,1,3,5,5,98,5,5,98,98,1,1,5,1,1,5,1976,2,4,6,5,1,6,1,1,1,45,1,1,2,5,2,3,4,11/28/2019 01:08:55,11/28/2019 01:26:02
1041018009,0.650101777846809,1,9,9,1,5,3,5,1,5,1,5,5,2,3,2,5,2,6,1,1,3,2,4,16,4,998,8,998,4,998,2,998,998,998,998,3,998,5,998,6,1,998,7,4,2,5,3,1,1,2,3,3,3,1,1,1,1,3,5,5,5,5,5,98,98,1,1,5,1,1,5,1947,2,1,5,3,5,3,4,3,1,45,3,1,11,4,2,2,1,11/28/2019 01:11:46,11/28/2019 01:30:13
1041018481,1.15758721270098,1,9,9,1,6,4,4,3,6,2,2,6,3,2,3,6,1,6,4,1,4,2,4,16,3,998,10,998,7,998,3,5,998,9,4,8,998,2,998,998,1,998,6,5,4,3,2,1,2,2,3,3,3,1,1,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1988,2,1,5,5,1,12,4,3,1,45,1,1,9,6,2,4,7,11/28/2019 01:09:26,11/28/2019 01:30:25
1041017941,0.46777679760505,1,9,9,1,2,1,2,2,5,1,2,5,2,2,2,5,4,5,2,3,4,2,4,2,4,998,1,998,998,998,2,998,998,998,998,3,998,998,998,998,998,998,998,1,2,3,5,4,1,1,3,3,3,1,2,1,1,3,5,98,5,5,98,98,98,1,1,5,1,1,5,1944,2,1,6,4,5,10,1,1,1,45,2,1,12,2,2,1,7,11/28/2019 01:25:22,11/28/2019 01:32:14
1040950917,1.13717161507759,1,9,9,1,5,2,5,2,6,5,5,5,6,5,5,5,2,5,6,5,6,1,4,18,4,998,4,998,3,998,998,998,998,998,998,998,998,2,998,998,998,998,1,1,998,998,2,998,3,1,3,3,3,3,2,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1971,2,2,3,2,1,2,1,2,1,45,6,3,1,5,1,1,3,11/28/2019 01:03:49,11/28/2019 01:33:56
1041018665,0.192870699997277,1,9,9,1,3,4,4,2,4,4,2,4,1,4,3,4,1,5,3,2,2,3,4,9,3,998,998,998,998,998,998,998,998,1,998,998,998,2,998,998,998,998,998,3,5,4,1,2,4,3,3,8,3,3,1,1,1,3,5,5,98,5,5,98,5,1,1,5,1,1,5,1968,2,1,6,1,2,8,1,1,4,45,1,1,9,6,2,4,7,11/28/2019 01:26:45,11/28/2019 01:36:19
1041018451,0.649160970923164,1,9,9,1,6,1,5,1,6,2,2,6,2,1,6,6,2,6,2,1,6,6,4,2,3,998,1,10,3,998,9,8,998,4,5,998,998,6,998,7,2,998,998,1,5,3,4,2,1,1,3,3,3,3,5,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1965,2,2,6,5,1,3,1,1,1,45,2,1,1,2,1,1,1,11/28/2019 01:12:56,11/28/2019 01:36:53
1041018187,0.337965857845984,1,9,9,1,3,3,3,2,5,2,3,5,4,1,2,5,4,5,3,1,3,2,4,10,1,998,6,998,3,998,4,8,998,998,1,5,998,998,998,998,2,998,7,4,3,1,998,2,1,2,1,3,3,1,1,1,2,3,5,98,98,98,5,5,98,1,1,5, , , ,1985,1,1,6,5,1,15,1,1,1,45,3,1,2,4,2,2,3,11/28/2019 01:33:49,11/28/2019 01:40:58
1041018391,0.650101777846809,1,9,9,1,5,2,4,1,5,1,2,5,4,1,2,5,3,5,2,1,4,2,4,16,3,998,8,998,3,998,2,7,998,998,4,5,998,10,998,9,1,998,6,4,2,3,5,1,3,2,3,3,3,1,5,1,1,3,5,98,5,5,5,98,98,1,1,5,1,1,5,1948,2,1,5,1,5,5,1,1,1,45,1,1,9,6,2,4,7,11/28/2019 01:34:54,11/28/2019 01:46:59
1041018087,0.192870699997277,1,9,9,1,1,1,3,2,2,1,2,5,4,1,1,3,3,6,3,2,4,3,4,11,3,4,3,998,7,998,5,6,998,998,2,1,998,998,998,998,998,998,998,2,3,1,998,998,3,1,3,3,3,8,5,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1956,2,1,6,1,5,5,1,1,1,45,2,1,1,3,2,1,2,11/28/2019 01:24:59,11/28/2019 01:48:06
1041017951,0.650101777846809,1,9,9,1,2,2,3,2,2,2,2,2,4,2,2,2,1,2,2,1,4,2,4,16,3,10,5,998,6,8,998,4,9,998,2,7,998,3,998,998,1,998,998,4,5,2,3,1,1,2,1,3,1,4,2,1,2,3,98,98,98,98,5,98,98,1, , , , , ,1952,2,1,5,1,1,11,1,1,1,45,1,1,9,6,2,4,7,11/28/2019 01:42:34,11/28/2019 01:52:19
1041018695,1.74047624006949,1,9,9,1,3,2,3,1,2,2,2,3,1,4,1,6,2,6,2,3,3,1,4,18,3,998,5,998,4,10,7,9,998,2,998,3,998,6,998,8,998,998,1,1,3,5,2,4,2,1,3,3,3,2,1,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1965,1,1,6,1,1,7,3,3,3,45,3,2,1,2,1,1,3,11/28/2019 01:46:11,11/28/2019 01:54:32
1041017909,0.684528229912132,1,9,9,1,5,1,2,2,5,1,2,5,4,2,3,5,2,6,1,1,5,2,4,6,2,998,3,7,5,998,1,8,998,998,10,998,998,6,998,2,9,998,4,2,1,5,3,4,2,1,3,3,3,1,1,2,2,3,5,98,5,5,5,98,98,1,1,5,1,1,5,1960,1,1,5,1,2,10,1,1,1,45,1,1,1,4,2,3,6,11/28/2019 01:47:00,11/28/2019 01:55:59
1041017899,0.192870699997277,1,9,9,1,6,3,4,1,3,1,1,3,4,1,3,4,2,6,2,1,4,3,4,6,3,998,8,998,4,998,1,6,998,998,2,998,998,5,998,7,3,998,998,5,2,3,4,1,5,2,8,3,2,8,1,1,2,3,5,98,98,5,98,98,98,1,1,5,1,1,5,1964,2,1,6,1,2,7,1,1,1,45,1,1,11,5,2,3,5,11/28/2019 01:51:46,11/28/2019 01:59:40
1041017957,0.337965857845984,1,9,9,1,2,2,3,2,2,1,2,3,4,2,2,2,4,3,3,2,3,5,4,6,4,9,4,998,6,3,1,10,998,998,5,7,2,998,998,998,8,998,998,2,1,3,5,4,5,1,3,3,2,1,2,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1983,1,1,6,6,1,15,1,1,1,45,2,1,1,2,2,2,5,11/28/2019 01:52:46,11/28/2019 02:02:11
1041018273,0.649160970923164,1,9,9,1,3,1,4,4,4,4,4,3,4,3,2,2,4,5,3,4,4,4,4,2,4,998,1,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,1,4,2,5,3,4,1,2,1,1,1,4,2,1,3,5,98,5,5,5,98,98,1,1,5,1,1,5,1965,2,2,6,5,1,97,1,1,1,45,3,1,1,5,2,2,1,11/28/2019 01:57:36,11/28/2019 02:02:39
1041018449,0.63879738075971,1,9,9,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,10,2,998,9,5,2,998,7,8,998,998,1,998,998,998,4,3,6,10,998,3,4,1,5,2,1,1,3,3,8,3,3,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1967,2,1,5,3,1,11,1,1,1,45,1,1,2,2,1,1,4,11/28/2019 02:09:03,11/28/2019 02:12:36
1041018031,0.46777679760505,1,9,9,1,1,1,4,1,2,1,2,5,4,1,1,3,2,6,2,2,4,1,4,2,4,998,1,998,5,998,4,998,998,998,2,3,998,998,998,998,998,998,998,1,3,2,5,4,2,1,1,3,3,1,4,2,3,3,5,98,98,5,5,98,98,1,1,5, , , ,1946,2,1,6,1,5,9,1,1,1,45,1,1,10,6,2,4,7,11/28/2019 02:05:20,11/28/2019 02:15:19
1041018673,0.395570431906354,1,9,9,1,3,3,4,2,5,1,3,3,1,4,3,3,1,3,4,2,3,2,4,6,3,10,7,998,4,5,1,998,998,3,998,8,998,2,998,998,6,998,9,4,1,5,2,3,1,2,3,3,3,1,3,1,2,3,8,8,98,98,9,98,98,1,1,5,1,1,5,1986,1,6,5,5,1,8,3,3,3,45,2,1,9,6,2,4,7,11/28/2019 02:11:08,11/28/2019 02:20:40
1041018485,0.46777679760505,1,9,9,2,6,1,4,4,6,2,4,4,3,3,1,6,4,6,2,4,6,2,4,2,4,998,1,998,998,998,3,998,998,998,6,2,998,998,998,4,998,998,5,1,2,3,5,4,2,1,3,3,4,8,5,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1950,2,1,6,1,5,9,1,1,1,45,3,1,1,3,2,1,3,11/28/2019 02:06:23,11/28/2019 02:20:45
1040950447,1.82062364082094,1,9,9,1,5,1,5,5,5,5,5,5,5,2,5,5,1,5,1,1,5,5,4,2,3,998,1,10,7,998,998,998,998,8,5,6,998,3,998,2,4,9,998,1,5,4,2,3,4,1,4,3,3,3,5,2,2,3,5,5,5,5,5,5,98,1,1,5,1,1,5,1951,2,2,2,4,5,1,1,1,1,45,2,2,1,1,1,1,1,11/28/2019 02:11:21,11/28/2019 02:23:17
1040950693,0.624568054055214,1,9,9,1,5,1,3,2,5,3,5,5,3,2,2,5,2,5,2,2,3,2,4,2,4,7,1,998,5,998,998,6,9,998,2,4,10,3,998,998,8,998,998,1,5,2,3,4,4,1,3,8,1,1,5,3,1,3,5,5,5,5,5,98,98,1,1,5,1,1,5,1950,2,2,3,1,5,9,1,1,1,45,3,2,1,3,2,1,2,11/28/2019 01:15:17,11/28/2019 02:24:28
1041018179,0.192870699997277,1,9,9,1,5,2,5,3,6,2,2,5,4,2,1,5,3,6,2,1,4,2,4,11,2,998,5,9,998,998,4,2,998,998,7,1,998,998,998,8,3,998,6,3,2,4,5,1,1,2,3,3,3,1,2,1,1,3,5,5,5,5,5,98,98,1,1,5,1,1,5,1962,2,1,6,1,2,4,3,3,1,45,3,1,11,5,2,3,6,11/28/2019 02:19:05,11/28/2019 02:27:33
1041018153,0.948762303527076,1,9,9,1,5,2,5,3,5,2,5,5,5,5,2,6,4,5,2,3,5,4,4,6,2,998,2,998,998,998,1,998,998,998,998,4,998,998,998,3,998,998,998,1,2,998,998,998,2,1,3,3,3,1,5,3,2,3,5,98,98,5,9,98,98,1,1,5,1,1,5,1951,2,1,6,1,5,5,1,1,1,45,2,3,5,6,2,2,8,11/28/2019 02:18:43,11/28/2019 02:27:45
1041018173,0.425362966765991,1,9,9,1,4,1,3,3,2,3,2,4,4,3,3,4,4,4,4,4,4,4,4,2,4,9,1,2,8,5,3,7,10,998,6,4,998,998,998,998,998,998,998,1,2,3,5,4,3,1,3,3,8,1,2,1,1,3,5,98,5,5,5,98,98,1,1,5,1,1,5,1954,2,2,6,1,5,10,3,3,1,45,3,1,1,3,2,1,3,11/28/2019 02:21:17,11/28/2019 02:32:20
1041018083,0.805020863799581,1,9,9,1,5,1,4,4,5,4,2,5,4,4,3,3,4,5,5,4,5,5,4,2,4,5,1,998,10,8,998,3,7,998,9,6,2,998,4,998,998,998,998,1,5,2,3,4,1,1,2,3,1,1,4,2,1,3,5,98,98,5,5,98,98,1, , , , , ,1955,2,2,5,3,2,3,1,1,1,45,3,1,1,2,2,1,1,11/28/2019 02:30:44,11/28/2019 02:41:37
1041018291,0.431195792065769,1,9,9,1,6,4,5,5,6,2,6,5,4,5,2,6,4,6,4,4,6,5,4,19,5,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,997,997,997,997,997,5,4,8,4,4,8,5,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1983,2,6,5,1,1,97,3,4,7,45,3,4,11,6,2,4,6,11/28/2019 02:38:43,11/28/2019 02:47:48
1041018573,0.00155124769155665,1,9,9,1,6,1,6,5,5,5,5,5,5,1,2,6,5,6,1,5,5,5,4,10,4,998,2,998,998,998,4,998,998,998,1,998,998,998,998,3,998,998,998,2,4,1,3,5,4,1,1,8,3,1,4,2,2,3,5,98,98,5,5,98,98,1,1,5, , , ,1951,2,2,5,1,5,7,1,1,1,45,1,2,1,3,2,2,4,11/28/2019 02:38:46,11/28/2019 02:54:51
1041017961,0.931734612382037,1,9,9,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,19,4,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,8,2,3,3,3,1,5,1,1,3,5,5,5,5,5,5,98,1, , ,1,1,5,1931,1,1,6,1,5,10,3,3,1,45,3,1,11,6,2,2,6,11/28/2019 03:05:44,11/28/2019 03:17:22
1041018569,0.931734612382037,1,9,9,1,2,3,2,3,2,1,3,5,4,3,2,4,3,5,4,1,5,1,4,6,4,4,10,6,9,5,1,998,998,998,8,3,998,998,998,998,2,998,7,4,1,3,5,2,1,2,1,3,8,8,4,1,1,3,5,98,98,5,5,98,98,1,1,5,1,1,5,1944,1,1,6,1,5,11,1,1,1,45,3,1,1,5,2,1,1,11/28/2019 03:05:38,11/28/2019 03:21:19
1041017995,0.649160970923164,1,9,9,1,6,1,2,2,6,1,3,5,4,2,2,5,2,6,2,1,5,5,4,19,4,998,2,998,6,998,1,998,998,998,4,998,998,5,998,998,3,998,998,1,2,4,5,3,4,1,1,2,3,8,1,1,2,3,5,98,98,5,5,98,98,1,1,5,1,1,5,1969,2,2,6,5,1,8,3,3,1,45,1,1,11,6,2,4,6,11/28/2019 03:15:07,11/28/2019 03:25:54
1041018267,0.328926775189154,1,9,9,1,3,3,4,2,4,2,1,4,4,2,2,4,1,4,3,1,4,3,4,16,2,998,998,998,998,998,998,2,998,998,998,998,998,3,998,998,1,998,998,4,5,3,2,1,2,2,1,3,4,2,1,1,1,3,5,5,5,5,5,98,98,1,1,5,1,1,5,1981,2,3,5,5,1,8,3,3,1,45,1,1,11,6,2,4,8,11/28/2019 03:27:49,11/28/2019 03:33:45
1041017923,0.193108755649606,1,9,9,2,6,4,4,4,6,4,4,6,2,4,3,4,4,6,4,4,2,5,1,9,3,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,997,997,997,997,997,5,4,3,3,3,3,4,2,8,8,98,98,98,98,98,98,98,2, , , , , ,1952,1,1,5,1,5,11,4,8,2,45,5,1,11,6,2,3,6,11/28/2019 03:27:36,11/28/2019 03:35:33
1041018323,0.192870699997277,1,9,9,1,5,2,2,2,5,1,2,5,4,1,1,5,3,6,2,2,4,2,4,6,2,998,4,7,10,998,1,998,998,998,2,3,998,5,998,9,6,998,8,3,1,2,4,5,1,1,1,3,2,2,5,3,1,3,3,98,98,5,1,98,98,1, , , , , ,1960,2,1,6,3,2,5,1,1,1,45,3,1,10,6,2,4,7,11/28/2019 03:29:17,11/28/2019 03:40:17
1041018099,0.46777679760505,1,9,9,1,6,2,5,1,6,2,5,5,4,2,5,6,2,6,3,1,3,5,4,16,1,998,998,998,2,998,998,998,998,998,998,998,998,998,998,998,1,998,998,3,2,5,4,1,1,2,1,3,3,1,5,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1948,2,1,6,3,5,12,1,1,1,45,1,1,1,5,2,3,7,11/28/2019 03:38:58,11/28/2019 03:50:04
1041017983,0.931734612382037,1,9,9,1,3,2,2,5,6,1,3,3,4,2,2,3,2,6,3,1,4,3,4,19,4,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,5,3,3,3,3,1,5,3,1,3,11,98,11,11,11,98,98,1,1,5, , , ,1938,1,1,6,1,5,97,3,3,1,45,1,1,11,2,2,4,8,11/28/2019 03:42:58,11/28/2019 03:52:03
1041017931,1.01275227642086,1,9,9,1,5,2,3,4,5,1,3,5,4,2,3,6,4,6,3,4,4,3,4,2,4,5,1,10,8,998,2,7,6,998,3,4,998,998,998,9,998,998,998,1,2,3,5,4,1,1,3,3,2,1,5,3,2,3,5,5,98,98,5,98,98,1,1,5, , , ,1952,1,1,5,1,5,14,1,1,1,45,2,1,9,6,2,4,7,11/28/2019 03:50:46,11/28/2019 03:59:12
